kpn,STD_CHGR,MATNG_PRTS_PARTCPTN_AT,BRDR_TRB,BRDR_THWD,STD_CRWG,BRDR_LN_Y_AR,BRDR_MRSC,SLE_AT_NM,STD_BDLN,SLE_AT,BRDR_CRWG,BRDR_12_MTAG_WGHT,STD_LN_Y_AR,BRDR_WTHG,BRDR_BCKF_THCN,STD_MRSC,BRBL_SPCHCKN_CODE_NM,STD_CHWD,PPLT_REGIST_NO,PPLT_IDNTFC_NO,STD_12_MTAG_WGHT,STD_BCKF_THCN,BRDR_ISWD,BRDR_DPCH,STD_WTHG,BRBL_NO,BIRTH_DATETM,STD_ISWD,STD_TRB,MATNG_PRTS_PARTCPTN_AT_NM,BRDR_HPWD,STD_HHC,BRDR_BDLN,STD_THWD,BRDR_CHGR,BRBL_SPCHCKN_CODE,BRDR_HHC,BRDR_CHWD,STD_DPCH,STD_HPWD,SCDR_REGIST_NO,SCDR_PPLT_IDNTFC_NO,NRPL_PPLT_IDNTFC_NO,NRPL_REGIST_NO,SCDR_KPN,BEING_AT_NM,BEING_AT
KPN520,0,N,0.3719,-0.9274,-0.244,-0.578,0.4604,미판매,0,N,2.103,1.009,-0.4033,0.1269,0.1476,0.5814,후보,0,221451961,000164824245,-0.5671,0.0738,0.1086,0.1968,0,KPN520,20000702,0,0,미참여,-0.377,0,0.208,0,1.1819,HA5702,-0.1481,-0.2632,0,0,221185236,001221185236,001221292362,221292362,KPN244,,
KPN521,0,N,0.4651,0.7151,0.3921,-0.2169,0.5349,미판매,0,N,15.9223,9.5346,-0.3295,-0.1652,3.4246,0.6592,보증,0,221455671,000164691083,-0.0639,1.9798,0.4959,-0.3249,0,KPN521,20000620,0,0,미참여,0.8113,0,1.2093,0,1.4462,HA5701,-0.4211,1.0845,0,0,211260729,000150167990,000108598931,221080139,KPN184,,
KPN522,0,N,-1.0346,-0.4845,0.215,1.4119,-1.5522,미판매,0,N,12.0747,6.4553,0.0035,-3.0336,2.1297,-1.5191,보증,0,221455685,000164691229,-0.2457,1.2266,0.1544,-1.3859,0,KPN522,20000717,0,0,미참여,-2.7961,0,1.7433,0,-3.376,HA5701,-2.5799,0.7489,0,0,211260729,000150167990,000140100215,221080176,KPN184,,
KPN523,0,N,-0.7664,-0.2175,-1.2864,-4.1775,-2.7845,미판매,0,N,-20.5417,-3.9449,-1.1392,-1.7552,3.548,-2.8051,후보,0,221455653,000163586202,-0.8595,2.0516,-0.0023,-1.5214,0,KPN523,20000610,0,0,미참여,0.871,0,-0.7179,0,-1.6637,HA5702,-1.1039,-0.2584,0,0,211260729,000150167990,000143103729,221188485,KPN184,,
KPN524,0,N,0.3391,0.2122,0.228,2.7456,-0.6664,미판매,0,N,12.3571,17.0221,0.2761,4.5801,-0.2855,-0.5946,보증,0,221470574,000162764031,0.378,-0.1781,0.2544,-0.0836,0,KPN524,20000811,0,0,미참여,-0.2217,0,2.8078,0,4.0198,HA5701,2.7317,0.4548,0,0,221219918,001221219918,001221294908,221294908,KPN267,,
KPN525,0,N,1.5306,0.8786,0.799,1.5673,-1.1838,미판매,0,N,24.7615,17.7011,0.0352,0.5077,1.6657,-1.1345,보증,0,221470579,000162764015,0.4181,0.9567,0.3887,1.394,0,KPN525,20000813,0,0,미참여,1.0015,0,0.7033,0,3.5799,HA5701,1.9361,0.8,0,0,221133411,001221133411,001221265348,221265348,KPN229,,
KPN526,0,N,0.4197,0.3371,-0.4503,-3.2682,-1.5909,미판매,0,N,-2.3773,5.5439,-0.9533,-4.4467,2.0371,-1.5594,후보,0,221470586,000162765104,-0.2995,1.1728,-0.3151,-0.0129,0,KPN526,20000818,0,0,미참여,-0.1802,0,-2.0919,0,-2.3282,HA5702,-4.1753,-0.8778,0,0,221133411,001221133411,001221264807,221264807,KPN229,,
KPN527,0,N,1.3682,1.7155,1.1087,-1.5518,-0.7297,미판매,0,N,31.4888,23.8977,-0.6024,1.478,3.3101,-0.6607,후보,0,221470601,000162765089,0.7838,1.9132,0.9769,0.2955,0,KPN527,20000821,0,0,미참여,2.2805,0,2.0037,0,3.1345,HA5702,2.3201,1.2841,0,0,211260729,000150167990,000120684213,221204598,KPN184,,
KPN528,0,N,-0.6172,-0.9772,-0.8001,-0.0027,-0.7952,미판매,0,N,-9.9777,5.2168,-0.2857,-1.8302,0.0171,-0.729,후보,0,221470622,000162765039,-0.3188,-0.0021,-0.307,-0.6973,0,KPN528,20000903,0,0,미참여,-0.4379,0,-1.5893,0,-2.0367,HA5702,-1.9967,-0.4482,0,0,221148527,001221148527,001221204660,221204660,KPN212,,
KPN529,0,N,-0.4566,-0.6256,-1.0699,-7.0728,-1.9004,미판매,0,N,-15.8393,5.1316,-1.731,-3.9557,1.0472,-1.8824,후보,0,221470625,000162765229,-0.3238,0.597,-0.3919,-0.5368,0,KPN529,20000905,0,0,미참여,0.9692,0,-1.5808,0,-0.6003,HA5702,-2.7221,-0.8766,0,0,221099284,000150168360,000143076778,221318865,KPN216,,
KPN530,0,N,-0.5491,-1.3728,0.3329,2.2038,-0.4174,미판매,0,N,14.6348,7.1741,0.1654,-1.4458,0.4466,-0.3347,보증,0,221470632,000162765394,-0.2033,0.2477,-0.3654,-0.0102,0,KPN530,20000914,0,0,미참여,-1.5124,0,0.0725,0,-0.1773,HA5701,-0.5425,-0.2352,0,0,221204509,001221204509,001221313673,221313673,KPN273,,
KPN531,0,N,0.1274,-0.6026,0.506,-3.4515,-0.5103,미판매,0,N,18.3968,1.2949,-0.9907,2.5447,0.553,-0.4317,보증,0,221470634,000162765188,-0.5503,0.3096,0.2487,0.0255,0,KPN531,20000914,0,0,미참여,0.0553,0,-0.0543,0,-0.5207,HA5701,2.3807,0.1327,0,0,221101370,000150168386,000120689130,221185390,KPN218,,
KPN532,0,N,0.755,-0.2322,-0.4874,-2.0025,-1.2509,미판매,0,N,-3.1841,-4.955,-0.6945,1.3518,0.9793,-1.2046,후보,0,221470636,000162765138,-0.9192,0.5575,-0.1063,0.0897,0,KPN532,20000916,0,0,미참여,-0.084,0,0.4289,0,-0.1172,HA5702,0.4327,-0.7977,0,0,221133411,001221133411,001221352218,221352218,KPN229,,
KPN533,0,N,0.2408,-0.7854,-0.3309,0.4822,0.4065,미판매,0,N,0.216,2.5534,-0.1866,1.2445,-0.9582,0.5252,후보,0,221470639,000162764255,-0.476,-0.5694,-0.124,0.3778,0,KPN533,20000917,0,0,미참여,-1.3621,0,0.0447,0,1.2568,HA5702,0.8098,0.088,0,0,221185236,001221185236,001221233025,221233025,KPN244,,
KPN534,0,N,0.0585,-0.204,-1.0834,1.0948,-2.5636,미판매,0,N,-16.1317,11.8703,-0.0613,0.6193,-1.4627,-2.5746,후보,0,221470640,000162765211,0.0739,-0.8629,-0.4221,-0.3623,0,KPN534,20000918,0,0,미참여,-0.19,0,0.2324,0,-3.1771,HA5702,1.3635,-2.4195,0,0,221265030,001221265030,001221204613,221204613,KPN320,,
KPN535,0,N,0.0163,0.2762,0.1026,0.6453,-1.1105,미판매,0,N,9.6329,9.9804,-0.1532,-0.3264,1.999,-1.0581,후보,0,221446718,000164944172,-0.0376,1.1506,0.0574,-0.6727,0,KPN535,20000802,0,0,미참여,0.2495,0,1.0943,0,-0.2574,HA5702,-0.1912,0.2249,0,0,211260729,000150167990,000162568970,221214317,KPN184,,
KPN536,0,N,0.8625,1.3471,0.8362,-3.1133,-1.0348,미판매,0,N,25.5698,20.8121,-0.9216,0.7801,3.7191,-0.979,보증,0,221446726,000164944356,0.6017,2.1511,0.2658,0.4601,0,KPN536,20000830,0,0,미참여,1.2101,0,4.4274,0,2.8947,HA5701,0.7475,0.9579,0,0,211260729,000150167990,000110265677,221193991,KPN184,,
KPN537,0,N,1.3733,2.5496,1.0455,2.4292,-0.8927,미판매,0,N,30.1162,21.1976,0.2114,0.3675,2.6946,-0.8308,보증,0,221446665,000164944349,0.6244,1.5552,0.616,-0.3926,0,KPN537,20000725,0,0,미참여,3.1895,0,3.2949,0,0.3705,HA5701,0.9493,1.3497,0,0,211260729,000150167990,000110294866,221238095,KPN184,,
KPN538,0,N,2.7603,2.0628,0.8305,5.9043,1.1514,미판매,0,N,25.4462,10.3183,0.9218,-0.7335,2.2819,1.3025,보증,0,221467810,000164843628,-0.0177,1.3151,0.0596,0.932,0,KPN538,20000914,0,0,미참여,3.5415,0,1.4136,0,2.7479,HA5701,-0.4054,0.9621,0,0,221133411,001221133411,001221328910,221328910,KPN229,,
KPN539,0,N,0.6338,0.1825,-0.5383,-3.7771,-2.9309,미판매,0,N,-4.2889,16.0831,-1.0573,-1.5022,1.2149,-2.958,후보,0,221466812,000164843550,0.3226,0.6946,0.2272,0.7016,0,KPN539,20000922,0,0,미참여,1.3526,0,0.4254,0,0.134,HA5702,-0.0658,-0.4387,0,0,221133411,001221133411,001221070078,221070078,KPN229,,
KPN540,0,N,-0.3003,-0.8315,-0.8943,0.3573,-0.3647,미판매,0,N,-12.0246,-4.2655,-0.2121,-2.2715,0.3222,-0.2797,후보,0,221470268,000164734759,-0.8785,0.1753,-0.2839,-0.241,0,KPN540,20001217,0,0,미참여,0.0852,0,-3.4534,0,-1.4819,HA5702,-2.2121,-0.6255,0,0,221103831,000150168146,000143312502,221320035,KPN200,,
KPN541,0,N,-0.75,-1.1129,-0.7134,-2.9913,-0.4763,미판매,0,N,-8.0939,-4.6541,-0.8966,-1.3935,0.7092,-0.3962,후보,0,221472234,000165024309,-0.9014,0.4004,-0.1083,-0.7669,0,KPN541,20001212,0,0,미참여,-0.8152,0,-1.7326,0,-0.9619,HA5702,-1.5493,-1.0416,0,0,221085737,000150168261,000156532569,221155518,KPN232,,
KPN542,0,N,-0.2626,-1.3927,-1.0356,-2.5628,-0.088,미판매,0,N,-15.0929,-6.0762,-0.809,-0.1011,0.3464,0.0091,보증,0,221475555,000104423306,-0.9853,0.1894,0.1053,0.4492,0,KPN542,20001124,0,0,미참여,-1.0247,0,-1.8972,0,-3.1743,HA5701,0.1188,-1.5926,0,0,221185229,001221185229,001221211800,221211800,KPN243,생존,Y
KPN543,0,N,1.6977,0.1455,-0.1931,-5.3542,-0.3787,미판매,0,N,3.2092,2.7783,-1.3797,-0.1675,2.0298,-0.2943,후보,0,221473234,000162923405,-0.4627,1.1685,-0.8664,-0.4023,0,KPN543,20001217,0,0,미참여,0.1044,0,-0.6611,0,-1.0405,HA5702,-0.0132,0.0638,0,0,221116850,000150168211,000143386218,221341983,KPN207,,
KPN544,0,N,-0.2076,0.5768,0.1315,4.4997,-0.4893,미판매,0,N,10.2611,7.5999,0.6347,-2.9831,5.0634,-0.4097,보증,0,221465483,000164751855,-0.1781,2.933,0.8257,-1.7345,0,KPN544,20001204,0,0,미참여,0.7446,0,1.599,0,-1.484,HA5701,-3.1063,-0.5302,0,0,211260729,000150167990,000140044273,221264464,KPN184,,
KPN545,0,N,-0.1073,-0.8066,-0.3908,-0.3444,-0.3865,미판매,0,N,-1.0868,6.0156,-0.3556,-0.6663,2.0507,-0.3025,후보,0,221465499,000164751800,-0.2716,1.1807,-0.199,0.3233,0,KPN545,20001211,0,0,미참여,-0.1619,0,0.7612,0,-0.6011,HA5702,-0.6616,-0.9971,0,0,221172943,001221172943,001221328500,221328500,KPN248,,
KPN546,0,N,-1.1473,0.194,-0.3317,-5.3318,0.2459,미판매,0,N,0.1973,-0.9572,-1.3751,-0.8627,0.3184,0.3575,후보,0,221487678,000167602239,-0.6832,0.1731,0.5451,0.0807,0,KPN546,20010320,0,0,미참여,-0.3049,0,-1.945,0,-1.3782,HA5702,-0.5109,-0.9776,0,0,221185229,001221185229,001221225296,221225296,KPN243,,
KPN547,0,N,-0.538,-0.7076,-0.5761,-2.7579,-0.0633,미판매,0,N,-5.1116,1.2405,-0.8489,-1.1518,1.0627,0.0349,후보,0,221481472,000165004974,-0.5535,0.606,-0.421,-0.6725,0,KPN547,20010328,0,0,미참여,0.1089,0,-0.6595,0,-1.0436,HA5702,-1.3068,-0.6529,0,0,221151659,001221151659,001221235175,221235175,KPN227,,
KPN548,0,N,0.3028,0.0596,-0.225,2.5875,-1.1411,미판매,0,N,2.5167,8.5488,0.2438,3.3903,-1.586,-1.09,보증,0,221489019,000167621490,-0.1221,-0.9346,0.8444,0.1391,0,KPN548,20010414,0,0,미참여,-0.4326,0,2.3322,0,0.2923,HA5701,3.0027,1.0284,0,0,221219918,001221219918,001221280827,221280827,KPN267,,
KPN549,0,N,-1.1096,-1.2814,-1.7728,0.0785,0.4273,미판매,0,N,-31.1073,-21.0799,-0.2691,-4.8037,-0.2184,0.5469,보증,0,221489016,000164861295,-1.8709,-0.1391,-0.6896,-1.1885,0,KPN549,20010219,0,0,미참여,-2.5701,0,-3.6806,0,-1.72,HA5701,-5.0582,-0.3754,0,0,221148527,001221148527,001221218948,221218948,KPN212,,
KPN550,0,N,-0.179,-0.4989,-0.7603,-2.3777,0.7931,미판매,0,N,-9.1134,-11.0885,-0.7712,-0.6866,-0.2602,0.9286,보증,0,221474995,000162928364,-1.2812,-0.1634,-0.2782,-0.3508,0,KPN550,20010401,0,0,미참여,-0.0795,0,-0.4269,0,-0.7045,HA5701,-1.4565,0.1501,0,0,221219911,001221219911,001221289547,221289547,KPN261,,
KPN551,0,N,-0.1125,-0.4458,-0.7335,0.7753,-0.4101,미판매,0,N,-8.5302,-2.1505,-0.1267,1.6731,-1.0063,-0.3271,후보,0,221485487,000168053313,-0.7536,-0.5974,0.6238,-1.0834,0,KPN551,20010309,0,0,미참여,-0.5776,0,-0.5129,0,-1.1479,HA5702,1.6564,-0.1395,0,0,221219918,001221219918,001221116420,221116420,KPN267,,
KPN552,0,N,-0.1476,-0.8673,-0.5348,-1.5202,-0.5113,미판매,0,N,-4.213,-0.884,-0.5959,-1.4343,1.3395,-0.4327,후보,0,221540633,000143214625,-0.6789,0.767,-0.1516,-0.5154,0,KPN552,20010210,0,0,미참여,-0.6232,0,-2.2971,0,-1.4757,HA5702,-1.5282,-0.915,0,0,221085737,000150168261,000143193770,221330015,KPN232,,
KPN553,0,N,-0.2239,-0.6982,-0.4306,-0.1385,-1.7082,미판매,0,N,-1.9498,8.611,-0.3135,-0.0327,0.3796,-1.6819,후보,0,221540578,000143214807,-0.1185,0.2087,-0.4421,0.5685,0,KPN553,20010213,0,0,미참여,0.471,0,0.3122,0,1.8153,HA5702,-0.4804,-1.1411,0,0,221192581,001221192581,001221302580,221302580,KPN252,,
KPN554,0,N,-0.0972,-0.897,-1.12,-4.6248,-1.3085,미판매,0,N,-16.9276,2.085,-1.2306,-2.5256,0.7535,-1.2647,후보,0,221549415,000143214295,-0.5036,0.4262,-0.0563,-0.6184,0,KPN554,20010213,0,0,미참여,0.0337,0,-0.6479,0,-1.9588,HA5702,-1.7288,-0.3211,0,0,221099284,000150168360,000143153807,221337840,KPN216,,
KPN555,0,N,0.3424,-0.5202,0.1228,-1.7431,-0.6652,미판매,0,N,10.0712,6.3139,-0.6415,2.0321,0.9451,-0.5934,후보,0,221540583,000143214211,-0.254,0.5376,0.0992,0.2822,0,KPN555,20010216,0,0,미참여,0.2314,0,0.2353,0,0.453,HA5702,1.3599,0.1039,0,0,221101370,000150168386,000139868139,221282451,KPN218,,
KPN556,0,N,-0.9505,-1.3296,-1.2055,-3.6604,-0.2272,미판매,0,N,-18.7844,-7.234,-1.0334,-0.8863,-1.4898,-0.1362,보증,0,221540638,000143214146,-1.0537,-0.8786,-0.6083,-0.0668,0,KPN556,20010224,0,0,미참여,0.2727,0,-1.3206,0,-0.8026,HA5701,-1.3454,-0.1328,0,0,221185236,001221185236,001221233023,221233023,KPN244,,
KPN557,0,N,0.7748,1.0128,0.0183,5.231,0.119,미판매,0,N,7.8018,6.1497,0.7842,-0.967,0.0401,0.2252,보증,0,221540609,000143214401,-0.2637,0.0112,0.0628,-2.8958,0,KPN557,20010226,0,0,미참여,0.2645,0,-3.3384,0,-0.1996,HA5701,-1.0391,0.745,0,0,211260729,000150167990,000132680796,221232994,KPN184,,
KPN558,0,N,-0.2677,-0.9998,-0.9918,-6.8891,-1.0599,미판매,0,N,-14.1427,-8.8621,-1.6935,2.7264,-2.3716,-1.0053,후보,0,221540613,000143214089,-1.1498,-1.3915,-0.0018,-0.2314,0,KPN558,20010228,0,0,미참여,0.1575,0,-0.8021,0,-3.0482,HA5702,1.9983,-1.1573,0,0,221175013,001221175013,001221264825,221264825,KPN279,,
KPN559,0,N,-0.1254,-0.6832,-0.7556,-0.8611,-1.0067,미판매,0,N,-9.0104,1.542,-0.4612,1.51,-1.3711,-0.9497,후보,0,221540616,000143214485,-0.5357,-0.8096,-0.2922,0.5232,0,KPN559,20010301,0,0,미참여,-0.1325,0,-0.0271,0,-0.2489,HA5702,1.4327,0.0571,0,0,221175013,001221175013,001221204536,221204536,KPN279,,
KPN560,0,N,-0.3707,-0.2859,-0.8804,-0.645,-0.7027,미판매,0,N,-11.7206,-8.8428,-0.417,-0.7883,-1.0147,-0.6324,후보,0,221540629,000143214310,-1.1486,-0.6023,-0.7319,-0.6535,0,KPN560,20010318,0,0,미참여,0.1633,0,-1.487,0,-2.5953,HA5702,-0.9466,-0.2398,0,0,221116855,000150168237,000120687431,221185275,KPN209,,
KPN561,0,N,-0.006,0.1405,-0.3894,-1.9008,-2.2557,미판매,0,N,-1.0554,13.8669,-0.6737,-0.4255,0.0247,-2.2533,후보,0,221540632,000143214716,0.1918,0.0023,0.0308,0.6678,0,KPN561,20010323,0,0,미참여,2.0135,0,2.304,0,1.5387,HA5702,-0.6747,0.6979,0,0,221079838,000150168138,000150164219,221328205,KPN199,,
KPN562,0,N,-1.4125,-0.5686,-0.0684,1.5342,1.0768,미판매,0,N,5.9179,8.9018,0.0285,-3.3199,3.0012,1.2247,후보,0,221506877,000168108792,-0.1013,1.7335,0.1739,-0.6578,0,KPN562,20010620,0,0,미참여,-1.9311,0,-2.881,0,-0.3772,HA5702,-2.762,-0.5593,0,0,221185229,001221185229,001221347495,221347495,KPN243,,
KPN563,0,N,-0.5322,-0.1884,-0.7395,-5.383,0.4168,미판매,0,N,-8.6616,-6.9859,-1.3856,-0.7535,2.2792,0.5359,후보,0,221489534,000168134890,-1.039,1.3136,0.1859,0.0012,0,KPN563,20010621,0,0,미참여,0.1603,0,-1.492,0,-2.1166,HA5702,-2.0031,-1.8571,0,0,221185229,001221185229,001221176613,221176613,KPN243,,
KPN564,0,N,-0.8761,-0.4962,-0.5158,-1.5417,0.5343,미판매,0,N,-3.8017,-4.226,-0.6003,-1.9561,2.3721,0.6585,후보,0,221516658,000143566555,-0.8761,1.3676,-0.092,0.0288,0,KPN564,20010701,0,0,미참여,-0.5045,0,-2.5817,0,-1.6039,HA5702,-2.3364,-1.0918,0,0,221185229,001221185229,001221412190,221412190,KPN243,,
KPN565,0,N,-0.0174,0.0284,0.0221,5.0756,-0.2297,미판매,0,N,7.8843,5.8362,0.7524,-0.0445,-1.0314,-0.1388,보증,0,221514822,000168153617,-0.2822,-0.612,0.328,0.8399,0,KPN565,20010604,0,0,미참여,2.7487,0,-0.9801,0,-0.5304,HA5701,-0.0638,0.7302,0,0,221172945,001221172945,001221342285,221342285,KPN249,,
KPN566,0,N,0.2971,1.1125,0.913,4.6063,-0.7484,미판매,0,N,27.2373,25.8203,0.6565,2.3497,1.1178,-0.6802,보증,0,221545109,000143213924,0.8973,0.6381,1.0086,0.0341,0,KPN566,20010813,0,0,미참여,0.9626,0,3.155,0,1.6849,HA5701,3.4974,1.0248,0,0,221236403,001221236403,001221233048,221233048,KPN284,생존,Y
KPN567,0,N,-0.8806,-0.7492,-0.8405,-3.7341,-1.0977,미판매,0,N,-10.8553,2.7147,-1.0485,-0.6039,1.1591,-1.0447,후보,0,221545116,000143213958,-0.4665,0.6621,-0.1533,-0.3824,0,KPN567,20010815,0,0,미참여,-0.8878,0,-0.1333,0,-4.1009,HA5702,-0.6816,-1.1803,0,0,221294882,001221294882,001221354232,221354232,KPN326,,
KPN568,0,N,-0.8675,-0.5949,-0.8103,-3.4138,-0.6011,미판매,0,N,-10.1983,2.0208,-0.983,-0.1508,-1.3763,-0.5265,후보,0,221545128,000143213578,-0.5074,-0.8126,-0.0153,-2.1489,0,KPN568,20010817,0,0,미참여,-1.1501,0,-0.9464,0,1.1544,HA5702,-1.0506,-0.4314,0,0,221236403,001221236403,001221185355,221185355,KPN284,,
KPN569,0,N,-0.2145,0.4878,-0.3286,0.5691,-1.1458,미판매,0,N,0.2663,2.858,-0.1688,-2.7554,0.1118,-1.0949,후보,0,221545144,000143213776,-0.458,0.053,-0.2375,-0.0441,0,KPN569,20010820,0,0,미참여,0.5033,0,-1.6727,0,-1.3972,HA5702,-2.6004,-0.4103,0,0,221301944,001221301944,001221399151,221399151,KPN350,,
KPN570,0,N,-0.1446,0.3372,-0.5406,-0.0006,-0.3986,미판매,0,N,-4.3398,0.1173,-0.2853,-0.1504,-0.2067,-0.3151,후보,0,221545154,000143213792,-0.6198,-0.1323,0.0982,-0.4275,0,KPN570,20010826,0,0,미참여,0.5044,0,0.4728,0,-0.614,HA5702,0.1168,0.4251,0,0,221236403,001221236403,001221088449,221088449,KPN284,,
KPN571,0,N,-1.2394,-1.555,-0.9405,-0.0758,0.9368,미판매,0,N,-13.0275,-5.1662,-0.3006,0.0118,-3.2222,1.0786,보증,0,221545157,000143215003,-0.9316,-1.8862,-0.5393,-0.2479,0,KPN571,20010828,0,0,미참여,-0.8598,0,-0.8349,0,-3.1454,HA5701,0.2285,-2.0907,0,0,221264743,001221264743,001221233045,221233045,KPN310,,
KPN572,0,N,-0.7503,-1.5758,-0.6591,-0.0048,-0.8815,미판매,0,N,-6.9133,2.0232,-0.2861,-0.4861,-2.8623,-0.8191,보증,0,221545158,000143212950,-0.5073,-1.6769,-1.0118,0.1002,0,KPN572,20010901,0,0,미참여,-0.1827,0,-0.0581,0,-2.0837,HA5701,-0.7291,-0.7107,0,0,221175013,001221175013,001221352239,221352239,KPN279,,
KPN573,0,N,-0.7391,-0.1975,-0.5609,-4.0755,-1.3814,미판매,0,N,-4.7802,-3.62,-1.1183,-0.7592,-0.2875,-1.3408,후보,0,221545176,000143212413,-0.8404,-0.1793,-0.3403,-0.1377,0,KPN573,20010920,0,0,미참여,1.4224,0,-0.1051,0,-1.7457,HA5702,-0.1185,-0.4135,0,0,221301944,001221301944,001221294940,221294940,KPN350,,
KPN574,0,N,-1.0365,-0.9303,-0.9496,6.062,-1.001,미판매,0,N,-13.2251,0.0029,0.9541,-2.6439,-1.49,-0.9437,후보,0,221545180,000143214930,-0.6265,-0.8788,0.0192,-1.0899,0,KPN574,20010924,0,0,미참여,-0.7252,0,-3.9826,0,-2.101,HA5702,-2.2592,-1.2051,0,0,221280526,001221280526,001221306859,221306859,KPN302,,
KPN575,0,N,0.4726,0.145,0.1957,0.0082,-1.21,미판매,0,N,11.6563,10.8098,-0.2835,-0.6032,2.7249,-1.1619,후보,0,221522534,000167881047,0.0113,1.5728,0.0354,0.4679,0,KPN575,20011101,0,0,미참여,0.2933,0,0.8352,0,1.0597,HA5702,-0.4322,-0.5261,0,0,221133411,001221133411,001221206236,221206236,KPN229,,
KPN576,0,N,-1.077,-0.2269,-0.4084,-2.0955,-1.2068,미판매,0,N,-1.4673,0.4391,-0.7135,1.5165,-1.2483,-1.1586,보증,0,221535157,000168028434,-0.6008,-0.7381,-0.5821,-0.5996,0,KPN576,20011031,0,0,미참여,0.6896,0,2.0535,0,0.1864,HA5701,1.7781,-0.2034,0,0,221219913,001221219913,001221379889,221379889,KPN263,,
KPN577,0,N,-0.0692,-0.6381,-0.3196,-1.0807,-0.3031,미판매,0,N,0.462,8.6734,-0.5061,-0.7888,2.2419,-0.2154,후보,0,221534852,000167919832,-0.1148,1.2919,-0.1198,0.4971,0,KPN577,20011111,0,0,미참여,-0.3755,0,0.2245,0,-0.0463,HA5702,-0.4129,-0.3811,0,0,221172943,001221172943,001221259885,221259885,KPN248,,
KPN578,0,N,-0.5458,-0.6431,-0.3715,-2.8333,-0.3751,미판매,0,N,-0.6669,8.8759,-0.8644,-1.4346,0.9627,-0.2905,후보,0,221537394,000168189289,-0.1028,0.5478,-0.2375,-0.4043,0,KPN578,20011010,0,0,미참여,-0.2213,0,-1.6626,0,-1.9202,HA5702,-1.348,-0.1758,0,0,221151659,001221151659,001221327829,221327829,KPN227,,
KPN579,0,N,0.7377,0.3516,0.1803,2.4483,-0.7269,미판매,0,N,11.3213,10.3011,0.2153,-0.3209,1.3309,-0.6577,후보,0,221531875,000167698881,-0.0187,0.762,0.1172,0.7024,0,KPN579,20011011,0,0,미참여,0.7553,0,0.0427,0,1.5203,HA5702,-0.1856,0.0814,0,0,221133411,001221133411,001221375712,221375712,KPN229,,
KPN580,0,N,0.5558,0.0933,0.0776,-0.0534,-0.8782,미판매,0,N,9.0907,9.2212,-0.2961,-0.5133,1.7276,-0.8156,후보,0,221531952,000167698171,-0.0824,0.9928,-0.0275,0.4619,0,KPN580,20011110,0,0,미참여,-0.233,0,0.6207,0,0.3436,HA5702,-0.2141,-0.2449,0,0,221133411,001221133411,001221361073,221361073,KPN229,,
KPN581,0,N,-0.1711,-0.2085,-0.5306,-3.4105,-0.8954,미판매,0,N,-4.1231,6.5164,-0.9823,-0.8376,2.6465,-0.8336,후보,0,221526391,000167582586,-0.2421,1.5272,0.0216,-0.7147,0,KPN581,20011012,0,0,미참여,-1.1718,0,-0.8799,0,-3.7161,HA5702,-0.2156,-0.8102,0,0,221151659,001221151659,001221186055,221186055,KPN227,,
KPN582,0,N,0.3837,0.3189,-0.5973,0.4712,-0.7112,미판매,0,N,-5.5724,-13.2416,-0.1888,2.6496,-0.0458,-0.6413,보증,0,221487273,000167970093,-1.4082,-0.0387,-0.4914,0.5075,0,KPN582,20010401,0,0,미참여,0.6506,0,0.9317,0,3.4659,HA5701,1.4536,-0.122,0,0,221219911,001221219911,001221358254,221358254,KPN261,,
KPN583,0,N,-0.5829,-0.8541,-1.0566,-7.6998,0.3928,미판매,0,N,-15.5493,-5.9342,-1.8592,-1.8957,1.6292,0.5109,후보,0,221537098,000143889569,-0.977,0.9355,-0.3671,-1.0028,0,KPN583,20010321,0,0,미참여,0.8186,0,0.0511,0,-2.4717,HA5702,-0.4191,-0.3005,0,0,221219911,001221219911,000211415049,211415049,KPN261,,
KPN584,0,N,-0.3787,-0.4019,-1.0752,-0.6821,-0.0159,미판매,0,N,-15.9539,-12.0094,-0.4246,-1.3575,-0.2225,0.0843,보증,0,221474198,000164978818,-1.3355,-0.1415,-0.9456,0.7159,0,KPN584,20001227,0,0,미참여,-0.7363,0,-0.1,0,-3.6299,HA5701,-1.1631,-1.9441,0,0,221172520,001221172520,000221326199,221326199,KPN256,,
KPN585,0,N,0.1649,1.3002,0.5604,-0.4132,-1.5468,미판매,0,N,19.5775,22.5718,-0.3696,1.1232,1.1082,-1.5134,후보,0,221526587,000167971700,0.7055,0.6325,0.9617,-0.7489,0,KPN585,20011120,0,0,미참여,1.1278,0,3.2053,0,0.7133,HA5702,1.4189,0.359,0,0,211260729,000150167990,001221378722,221378722,KPN184,,
KPN586,0,N,-0.5934,0.3824,0.7201,7.32,3.3301,미판매,0,N,23.0463,2.9527,1.2113,-1.0938,1.5294,3.5764,보증,0,221526568,000167971519,-0.4524,0.8775,0.5352,0.5807,0,KPN586,20010911,0,0,미참여,0.9864,0,-2.4864,0,1.4864,HA5701,-1.4199,0.4702,0,0,221185229,001221185229,000221333533,221333533,KPN243,,
